gene_id	colors
AIPGENE24553	green
AIPGENE24555	lightyellow
AIPGENE24556	brown2
AIPGENE24557	turquoise
AIPGENE2456	cyan
AIPGENE24564	grey60
AIPGENE24566	mediumpurple3
AIPGENE24567	lightcoral
AIPGENE24568	grey
AIPGENE2457	darkmagenta
AIPGENE24570	turquoise
AIPGENE24571	grey
AIPGENE24577	turquoise
AIPGENE24583	red
AIPGENE24584	blue
AIPGENE24586	yellow
AIPGENE24587	yellowgreen
AIPGENE24588	turquoise
AIPGENE24589	salmon
AIPGENE2459	magenta
AIPGENE24591	red
AIPGENE24592	darkred
AIPGENE24597	grey60
AIPGENE24599	green
AIPGENE246	turquoise
AIPGENE2460	royalblue
AIPGENE24601	plum1
AIPGENE24603	pink
AIPGENE24604	skyblue1
AIPGENE24605	grey
AIPGENE24607	darkgreen
AIPGENE24608	darkolivegreen
AIPGENE24609	yellowgreen
AIPGENE2461	skyblue3
AIPGENE24610	paleturquoise
AIPGENE24613	grey
AIPGENE2462	lightcoral
AIPGENE24623	sienna3
AIPGENE24626	blue
AIPGENE24627	navajowhite1
AIPGENE2463	violet
AIPGENE24635	black
AIPGENE24636	steelblue
AIPGENE2464	lightgreen
AIPGENE24640	yellow
AIPGENE24642	thistle1
AIPGENE24645	lightgreen
AIPGENE24647	navajowhite2
AIPGENE24648	darkmagenta
AIPGENE24649	red
AIPGENE2465	darkolivegreen
AIPGENE24650	paleturquoise
AIPGENE24652	green
AIPGENE24654	blue
AIPGENE24655	brown
AIPGENE24656	blue
AIPGENE2466	grey
AIPGENE24661	brown
AIPGENE24662	plum1
AIPGENE24666	thistle3
AIPGENE24669	brown
AIPGENE2467	black
AIPGENE24670	grey
AIPGENE24672	black
AIPGENE24673	grey60
AIPGENE24674	bisque4
AIPGENE24675	turquoise
AIPGENE24677	brown
AIPGENE24679	darkolivegreen4
AIPGENE2468	mediumpurple3
AIPGENE24680	green
AIPGENE24681	red
AIPGENE24682	brown
AIPGENE24686	salmon
AIPGENE24689	pink
AIPGENE2469	blue
AIPGENE24690	brown
AIPGENE24691	magenta
AIPGENE24692	orangered3
AIPGENE24696	grey
AIPGENE24698	blue
AIPGENE247	lightcyan1
AIPGENE24701	red
AIPGENE24702	turquoise
AIPGENE24704	plum
AIPGENE24705	lightcyan
AIPGENE24706	yellow
AIPGENE24707	skyblue
AIPGENE24708	midnightblue
AIPGENE24709	brown
AIPGENE2471	navajowhite1
AIPGENE24710	green
AIPGENE24711	paleturquoise
AIPGENE24712	blue
AIPGENE24714	grey
AIPGENE24715	darkgrey
AIPGENE24716	blue
AIPGENE2472	royalblue
AIPGENE24720	brown4
AIPGENE24721	salmon
AIPGENE24723	royalblue
AIPGENE24724	turquoise
AIPGENE24726	cyan
AIPGENE24728	turquoise
AIPGENE2473	grey
AIPGENE24730	darkslateblue
AIPGENE24734	grey
AIPGENE24735	turquoise
AIPGENE24736	brown
AIPGENE24737	green
AIPGENE24738	lightyellow
AIPGENE24739	salmon
AIPGENE2474	brown
AIPGENE24740	lightcyan
AIPGENE24741	turquoise
AIPGENE24742	darkgrey
AIPGENE24743	darkseagreen4
AIPGENE24744	grey
AIPGENE24745	yellow
AIPGENE24746	grey
AIPGENE24747	green
AIPGENE24749	greenyellow
AIPGENE24750	pink
AIPGENE24751	darkviolet
AIPGENE24752	plum3
AIPGENE24753	brown
AIPGENE24754	antiquewhite4
AIPGENE24756	cyan
AIPGENE24757	blue
AIPGENE2476	green
AIPGENE24761	brown
AIPGENE24762	turquoise
AIPGENE24763	darkolivegreen
AIPGENE24764	grey
AIPGENE24765	yellow
AIPGENE24766	black
AIPGENE24767	royalblue
AIPGENE24769	magenta
AIPGENE2477	brown4
AIPGENE24770	orange
AIPGENE24771	blue
AIPGENE24772	lightcyan
AIPGENE24774	brown4
AIPGENE24776	turquoise
AIPGENE24777	brown
AIPGENE24778	cyan
AIPGENE2478	turquoise
AIPGENE24780	red
AIPGENE24781	floralwhite
AIPGENE24783	tan
AIPGENE24784	purple
AIPGENE24785	pink
AIPGENE24786	yellow
AIPGENE24787	magenta
AIPGENE24789	blue
AIPGENE2479	steelblue
AIPGENE24791	brown
AIPGENE24792	saddlebrown
AIPGENE24793	turquoise
AIPGENE24795	magenta
AIPGENE24796	darkolivegreen4
AIPGENE24797	turquoise
AIPGENE24798	magenta4
AIPGENE248	black
AIPGENE2480	blue
AIPGENE24803	brown2
AIPGENE24807	grey
AIPGENE2481	red
AIPGENE24817	grey
AIPGENE24819	blue
AIPGENE2482	green
AIPGENE24824	cyan
AIPGENE24829	grey
AIPGENE2483	grey
AIPGENE24830	green
AIPGENE24832	black
AIPGENE24833	grey
AIPGENE24834	brown
AIPGENE24835	yellow4
AIPGENE24836	grey
AIPGENE24838	black
AIPGENE24839	brown
AIPGENE2484	black
AIPGENE24840	skyblue
AIPGENE24842	green
AIPGENE24843	magenta
AIPGENE24844	salmon
AIPGENE24845	grey
AIPGENE24846	grey
AIPGENE24848	yellow
AIPGENE24849	blue
AIPGENE2485	grey
AIPGENE24850	yellow
AIPGENE24851	yellow
AIPGENE24852	yellow
AIPGENE24853	black
AIPGENE24854	magenta
AIPGENE24855	yellow
AIPGENE24856	blue
AIPGENE24857	orange
AIPGENE24858	lightcyan
AIPGENE24860	yellow
AIPGENE24861	blue
AIPGENE24862	brown
AIPGENE24863	turquoise
AIPGENE24864	brown
AIPGENE24869	magenta
AIPGENE2487	lightcoral
AIPGENE24870	brown
AIPGENE24872	coral1
AIPGENE24873	orangered4
AIPGENE24874	green
AIPGENE24875	grey
AIPGENE24878	magenta
AIPGENE24879	blue
AIPGENE2488	firebrick4
AIPGENE24885	darkgreen
AIPGENE2489	black
AIPGENE24891	floralwhite
AIPGENE24893	thistle1
AIPGENE24894	lightsteelblue
AIPGENE24897	honeydew1
AIPGENE24898	darkolivegreen
AIPGENE2490	black
AIPGENE24901	grey
AIPGENE24904	darkmagenta
AIPGENE24906	blue
AIPGENE24907	blue
AIPGENE24909	yellow
AIPGENE2491	lightgreen
AIPGENE24920	purple
AIPGENE24921	darkseagreen4
AIPGENE24922	lightcyan1
AIPGENE24923	yellow
AIPGENE24924	yellow
AIPGENE24925	grey
AIPGENE24926	darkorange
AIPGENE24928	grey
AIPGENE24929	plum3
AIPGENE24930	floralwhite
AIPGENE24931	brown
AIPGENE24932	yellow
AIPGENE24933	darkolivegreen
AIPGENE24934	darkgrey
AIPGENE24935	ivory
AIPGENE24936	skyblue
AIPGENE24939	grey
AIPGENE24943	darkorange2
AIPGENE24948	purple
AIPGENE24949	red
AIPGENE2495	violet
AIPGENE24950	lightgreen
AIPGENE24955	cyan
AIPGENE24958	bisque4
AIPGENE24959	firebrick4
AIPGENE24962	brown
AIPGENE24963	tan
AIPGENE24964	grey
AIPGENE24966	bisque4
AIPGENE24967	blue
AIPGENE24969	lightsteelblue1
AIPGENE2497	royalblue
AIPGENE24972	grey
AIPGENE24976	darkslateblue
AIPGENE24977	green
AIPGENE24978	maroon
AIPGENE2498	grey60
AIPGENE24980	grey
AIPGENE24981	grey
AIPGENE24982	turquoise
AIPGENE24983	grey60
AIPGENE24985	lightsteelblue1
AIPGENE24987	thistle2
AIPGENE24988	grey
AIPGENE2499	black
AIPGENE24990	mediumpurple2
AIPGENE24992	grey
AIPGENE24995	pink
AIPGENE24997	royalblue
AIPGENE250	coral2
AIPGENE2500	brown
AIPGENE25003	blue
AIPGENE25004	lightsteelblue1
AIPGENE25005	palevioletred2
AIPGENE25007	red
AIPGENE25008	blue
AIPGENE25011	grey
AIPGENE25013	green
AIPGENE25014	yellowgreen
AIPGENE2502	bisque4
AIPGENE25020	brown
AIPGENE25024	skyblue
AIPGENE25032	darkslateblue
AIPGENE25033	blue
AIPGENE25034	magenta
AIPGENE25041	brown
AIPGENE25042	antiquewhite4
AIPGENE25043	pink
AIPGENE25044	darkgrey
AIPGENE25046	brown
AIPGENE25048	navajowhite1
AIPGENE25049	blue
AIPGENE2505	tan
AIPGENE25050	darkorange
AIPGENE25051	blue2
AIPGENE25052	pink
AIPGENE25053	midnightblue
AIPGENE25054	red
AIPGENE25055	grey60
AIPGENE25056	yellow
AIPGENE25057	lightcyan
AIPGENE25058	darkolivegreen
AIPGENE2506	midnightblue
AIPGENE25061	greenyellow
AIPGENE25062	black
AIPGENE25063	skyblue
AIPGENE25064	brown
AIPGENE25065	pink
AIPGENE25066	turquoise
AIPGENE25069	midnightblue
AIPGENE2507	yellow
AIPGENE25070	paleturquoise
AIPGENE25075	royalblue
AIPGENE25076	yellowgreen
AIPGENE25077	lightpink4
AIPGENE25078	pink
AIPGENE25079	indianred4
AIPGENE2508	pink
AIPGENE25081	pink
AIPGENE25082	grey60
AIPGENE25083	turquoise
AIPGENE25084	blue
AIPGENE25085	darkgrey
AIPGENE25086	royalblue
AIPGENE25087	magenta
AIPGENE25088	royalblue
AIPGENE25089	darkorange2
AIPGENE2509	turquoise
AIPGENE25090	lightcyan
AIPGENE25091	grey
AIPGENE25093	purple
AIPGENE25094	coral1
AIPGENE25095	royalblue
AIPGENE25096	darkslateblue
AIPGENE25097	grey60
AIPGENE25098	plum
AIPGENE2510	white
AIPGENE25100	turquoise
AIPGENE25102	black
AIPGENE25104	blue
AIPGENE25106	turquoise
AIPGENE25109	darkgrey
AIPGENE2511	pink
AIPGENE25110	plum1
AIPGENE25111	green
AIPGENE25112	grey
AIPGENE25113	purple
AIPGENE25115	lightyellow
AIPGENE25116	greenyellow
AIPGENE25117	firebrick4
AIPGENE25118	pink
AIPGENE2512	black
AIPGENE25122	turquoise
AIPGENE25127	greenyellow
AIPGENE25128	lavenderblush3
AIPGENE25129	black
AIPGENE2513	grey
AIPGENE25130	darkgreen
AIPGENE25131	blue
AIPGENE25133	turquoise
AIPGENE25134	turquoise
AIPGENE25135	grey
AIPGENE25136	indianred4
AIPGENE25137	red
AIPGENE25138	greenyellow
AIPGENE25141	magenta
AIPGENE25142	yellow
AIPGENE25143	darkmagenta
AIPGENE25146	lightcyan
AIPGENE25147	floralwhite
AIPGENE25148	grey
AIPGENE25149	darkslateblue
AIPGENE25150	salmon
AIPGENE25151	yellow
AIPGENE25152	black
AIPGENE25153	turquoise
AIPGENE25155	red
AIPGENE25156	paleturquoise
AIPGENE25158	plum1
AIPGENE25159	violet
AIPGENE25160	magenta
AIPGENE25161	yellow4
AIPGENE25162	black
AIPGENE25163	tan
AIPGENE25164	turquoise
AIPGENE25165	green
AIPGENE25167	cyan
AIPGENE25168	mediumorchid
AIPGENE25169	red
AIPGENE2517	grey
AIPGENE25170	grey
AIPGENE25171	grey
AIPGENE25172	lightsteelblue1
AIPGENE25173	lightsteelblue1
AIPGENE25174	blue
AIPGENE25176	mediumpurple3
AIPGENE25177	tan
AIPGENE25178	red
AIPGENE25179	brown
AIPGENE2518	brown2
AIPGENE25181	pink
AIPGENE25182	grey
AIPGENE25183	yellow
AIPGENE25184	turquoise
AIPGENE25185	darkgreen
AIPGENE25186	yellow
AIPGENE25187	blue
AIPGENE25188	skyblue2
AIPGENE25189	black
AIPGENE2519	green
AIPGENE25191	grey
AIPGENE25192	green
AIPGENE25194	darkviolet
AIPGENE25195	grey
AIPGENE25196	yellow
AIPGENE25198	turquoise
AIPGENE25199	black
AIPGENE252	turquoise
AIPGENE2520	blue
AIPGENE25200	red
AIPGENE25201	turquoise
AIPGENE25202	yellow
AIPGENE25203	yellow
AIPGENE25204	white
AIPGENE25205	pink
AIPGENE25206	firebrick4
AIPGENE25211	grey
AIPGENE25212	midnightblue
AIPGENE25213	honeydew1
AIPGENE25214	yellow
AIPGENE25215	purple
AIPGENE25217	grey
AIPGENE25219	lightsteelblue
AIPGENE25220	blue
AIPGENE25221	black
AIPGENE25222	brown
AIPGENE25226	lightsteelblue1
AIPGENE25227	darkorange
AIPGENE25228	lightcyan
AIPGENE25229	grey
AIPGENE2523	salmon
AIPGENE25230	grey
AIPGENE25231	magenta
AIPGENE25232	blue
AIPGENE25236	brown
AIPGENE25237	saddlebrown
AIPGENE25238	lightcyan
AIPGENE25239	grey
AIPGENE2524	darkturquoise
AIPGENE25240	purple
AIPGENE25241	darkred
AIPGENE25243	blue
AIPGENE25244	green
AIPGENE25245	salmon4
AIPGENE25247	brown2
AIPGENE25249	darkgreen
AIPGENE2525	blue
AIPGENE25260	grey
AIPGENE25262	plum3
AIPGENE25264	maroon
AIPGENE25265	grey
AIPGENE25267	black
AIPGENE2527	plum1
AIPGENE25270	darkturquoise
AIPGENE25271	grey60
AIPGENE25272	plum1
AIPGENE25273	antiquewhite4
AIPGENE25274	skyblue
AIPGENE25275	black
AIPGENE25276	magenta4
AIPGENE25278	red
AIPGENE25279	turquoise
AIPGENE2528	blue
AIPGENE25281	pink
AIPGENE25282	blue
AIPGENE25287	purple
AIPGENE25292	midnightblue
AIPGENE25294	darkmagenta
AIPGENE25295	pink
AIPGENE25297	orange
AIPGENE25298	purple
AIPGENE253	pink
AIPGENE25301	grey
AIPGENE25304	white
AIPGENE25305	royalblue
AIPGENE2531	brown
AIPGENE25312	pink
AIPGENE25313	grey
AIPGENE25314	mediumpurple2
AIPGENE25317	darkolivegreen4
AIPGENE25325	red
AIPGENE25329	grey
AIPGENE2533	grey60
AIPGENE25330	yellow
AIPGENE25337	brown
AIPGENE25338	darkorange
AIPGENE25339	pink
AIPGENE2534	grey
AIPGENE25340	orange
AIPGENE25341	thistle2
AIPGENE25342	brown
AIPGENE25344	skyblue3
AIPGENE25349	greenyellow
AIPGENE2535	plum
AIPGENE25350	tan
AIPGENE25352	blue
AIPGENE25354	skyblue3
AIPGENE25356	magenta
AIPGENE25357	red
AIPGENE25358	mediumpurple2
AIPGENE25359	indianred4
AIPGENE25360	magenta
AIPGENE25361	red
AIPGENE25362	paleturquoise
AIPGENE25364	grey60
AIPGENE2537	turquoise
AIPGENE25370	cyan
AIPGENE25375	darkgrey
AIPGENE25377	brown
AIPGENE2538	darkgrey
AIPGENE25389	maroon
AIPGENE2539	turquoise
AIPGENE25390	brown
AIPGENE25391	mediumpurple3
AIPGENE25392	lightyellow
AIPGENE25393	grey
AIPGENE25395	lightcyan
AIPGENE25398	white
AIPGENE25399	grey
AIPGENE254	grey
AIPGENE25400	yellow
AIPGENE25401	darkgreen
AIPGENE25402	darkturquoise
AIPGENE25404	thistle3
AIPGENE25405	lightgreen
AIPGENE25406	lightcyan
AIPGENE25407	white
AIPGENE25408	darkslateblue
AIPGENE25409	lightgreen
AIPGENE2541	grey60
AIPGENE25412	yellowgreen
AIPGENE25413	grey
AIPGENE25414	darkred
AIPGENE25415	mediumpurple3
AIPGENE25416	black
AIPGENE25417	yellow
AIPGENE25418	turquoise
AIPGENE25419	darkolivegreen
AIPGENE2542	darkseagreen4
AIPGENE25420	darkgrey
AIPGENE25421	paleturquoise
AIPGENE25422	grey60
AIPGENE25424	salmon
AIPGENE25426	brown4
AIPGENE2543	lightyellow
AIPGENE25430	grey
AIPGENE25431	cyan
AIPGENE25436	grey
AIPGENE25437	grey
AIPGENE25439	violet
AIPGENE2544	saddlebrown
AIPGENE25443	plum1
AIPGENE25444	grey
AIPGENE25445	sienna3
AIPGENE25446	darkturquoise
AIPGENE25447	grey
AIPGENE25448	yellow
AIPGENE2545	magenta
AIPGENE25453	cyan
AIPGENE25463	blue
AIPGENE25464	purple
AIPGENE25466	orangered4
AIPGENE2547	plum
AIPGENE25470	white
AIPGENE25471	black
AIPGENE25474	skyblue1
AIPGENE25479	pink
AIPGENE2548	blue
AIPGENE25480	magenta
AIPGENE25486	red
AIPGENE25487	blue2
AIPGENE25488	grey
AIPGENE25490	coral2
AIPGENE25491	turquoise
AIPGENE25492	red
AIPGENE25493	red
AIPGENE25494	royalblue
AIPGENE25495	orangered4
AIPGENE25496	pink
AIPGENE25497	ivory
AIPGENE25498	red
AIPGENE25499	brown
AIPGENE255	white
AIPGENE25500	brown
AIPGENE25501	turquoise
AIPGENE25502	yellow
AIPGENE25503	lightcyan
AIPGENE25504	yellowgreen
AIPGENE25505	turquoise
AIPGENE25506	maroon
AIPGENE25507	lightsteelblue1
AIPGENE2551	brown
AIPGENE25514	black
AIPGENE25515	coral2
AIPGENE25516	blue
AIPGENE25517	black
AIPGENE25518	white
AIPGENE25519	darkred
AIPGENE25520	yellow
AIPGENE25521	grey
AIPGENE25522	brown
AIPGENE25524	steelblue
AIPGENE25526	blue
AIPGENE25527	grey
AIPGENE25528	greenyellow
AIPGENE2553	brown
AIPGENE25532	violet
AIPGENE25533	black
AIPGENE25535	palevioletred3
AIPGENE25537	lightcyan
AIPGENE25538	green
AIPGENE25539	magenta
AIPGENE25540	greenyellow
AIPGENE25541	orange
AIPGENE25544	grey
AIPGENE25545	brown
AIPGENE25546	bisque4
AIPGENE25547	bisque4
AIPGENE25548	yellow
AIPGENE25549	blue
AIPGENE25550	green
AIPGENE25551	midnightblue
AIPGENE25552	green
AIPGENE25554	yellow
AIPGENE25555	darkgreen
AIPGENE25556	green
AIPGENE25557	green
AIPGENE25558	grey
AIPGENE2556	brown
AIPGENE25560	saddlebrown
AIPGENE25562	greenyellow
AIPGENE25564	green
AIPGENE25565	blue
AIPGENE25566	royalblue
AIPGENE25568	magenta
AIPGENE2557	darkmagenta
AIPGENE25570	lightcyan
AIPGENE25571	paleturquoise
AIPGENE25573	tan
AIPGENE25578	yellow
AIPGENE25579	darkturquoise
AIPGENE2558	brown
AIPGENE25580	darkgreen
AIPGENE25585	grey
AIPGENE25586	darkorange
AIPGENE25587	grey
AIPGENE25588	yellow
AIPGENE25589	blue
AIPGENE25590	midnightblue
AIPGENE25593	brown2
AIPGENE25594	tan
AIPGENE25595	greenyellow
AIPGENE25596	steelblue
AIPGENE25597	grey
AIPGENE25598	purple
AIPGENE25599	lightcyan
AIPGENE256	green
AIPGENE2560	lightyellow
AIPGENE25600	navajowhite2
AIPGENE25601	red
AIPGENE25602	lightyellow
AIPGENE25603	magenta
AIPGENE25604	purple
AIPGENE25605	grey60
AIPGENE25608	blue2
AIPGENE25609	orange
AIPGENE2561	skyblue
AIPGENE25610	orange
AIPGENE25611	lightyellow
AIPGENE25613	orangered3
AIPGENE25614	red
AIPGENE25615	lightsteelblue1
AIPGENE25616	blue
AIPGENE25617	yellow
AIPGENE25618	darkorange2
AIPGENE25619	skyblue
AIPGENE2562	black
AIPGENE25621	turquoise
AIPGENE25622	lightcyan1
AIPGENE25623	darkolivegreen
AIPGENE25626	pink
AIPGENE25627	blue
AIPGENE25628	firebrick4
AIPGENE25631	violet
AIPGENE25632	grey
AIPGENE25636	pink
AIPGENE25637	brown
AIPGENE25638	grey
AIPGENE25639	darkred
AIPGENE25640	honeydew1
AIPGENE25641	orange
AIPGENE25642	darkgreen
AIPGENE25643	red
AIPGENE25644	pink
AIPGENE25645	thistle1
AIPGENE25646	darkturquoise
AIPGENE25647	pink
AIPGENE25648	grey
AIPGENE25649	antiquewhite4
AIPGENE25650	darkred
AIPGENE25652	pink
AIPGENE25653	grey
AIPGENE25654	darkgrey
AIPGENE25655	thistle1
AIPGENE25658	blue
AIPGENE25659	salmon2
AIPGENE2566	grey
AIPGENE25660	brown
AIPGENE25661	purple
AIPGENE25662	mediumpurple2
AIPGENE25663	red
AIPGENE25664	lightgreen
AIPGENE25665	salmon
AIPGENE25666	cyan
AIPGENE25667	turquoise
AIPGENE25668	lightyellow
AIPGENE25669	grey
AIPGENE2567	grey
AIPGENE25672	lightcyan
AIPGENE25673	magenta4
AIPGENE25674	turquoise
AIPGENE25676	green
AIPGENE25677	sienna3
AIPGENE25678	grey
AIPGENE25680	brown
AIPGENE25681	turquoise
AIPGENE25682	pink
AIPGENE25683	yellow
AIPGENE25684	grey
AIPGENE25686	turquoise
AIPGENE25689	white
AIPGENE2569	greenyellow
AIPGENE25690	floralwhite
AIPGENE25691	green
AIPGENE25692	lightgreen
AIPGENE25693	black
AIPGENE25694	grey
AIPGENE25696	brown
AIPGENE25698	brown4
AIPGENE257	thistle1
AIPGENE2570	grey60
AIPGENE25700	blue
AIPGENE25701	darkseagreen4
AIPGENE25702	grey
AIPGENE25704	darkgreen
AIPGENE25707	lightcyan1
AIPGENE25708	brown
AIPGENE25710	black
AIPGENE25711	lightsteelblue1
AIPGENE25712	violet
AIPGENE25713	brown
AIPGENE25716	red
AIPGENE25717	grey
AIPGENE25718	turquoise
AIPGENE25719	brown
AIPGENE25720	honeydew1
AIPGENE25721	orange
AIPGENE25722	white
AIPGENE25723	turquoise
AIPGENE25724	turquoise
AIPGENE25726	grey
AIPGENE25727	skyblue1
AIPGENE25728	turquoise
AIPGENE25729	plum
AIPGENE2573	lightgreen
AIPGENE25733	violet
AIPGENE25737	grey
AIPGENE25738	lightcyan
AIPGENE25744	salmon4
AIPGENE25745	magenta
AIPGENE25746	sienna3
AIPGENE25747	blue
AIPGENE25748	brown
AIPGENE25749	plum1
AIPGENE25751	blue
AIPGENE25752	turquoise
AIPGENE25753	blue
AIPGENE25754	brown
AIPGENE25755	turquoise
AIPGENE25756	brown4
AIPGENE25757	grey
AIPGENE25758	darkolivegreen
AIPGENE2576	blue
AIPGENE25760	turquoise
AIPGENE25761	grey60
AIPGENE25762	yellow
AIPGENE25764	darkslateblue
AIPGENE25765	yellowgreen
AIPGENE25766	steelblue
AIPGENE25767	darkturquoise
AIPGENE25768	floralwhite
AIPGENE2577	turquoise
AIPGENE25772	blue
AIPGENE25775	lightgreen
AIPGENE25776	green
AIPGENE25778	tan
AIPGENE2578	grey
AIPGENE25780	grey
AIPGENE25781	tan
AIPGENE25782	grey
AIPGENE25783	yellow
AIPGENE25786	brown
AIPGENE25790	grey
AIPGENE25791	yellow
AIPGENE25792	grey60
AIPGENE25794	darkolivegreen4
AIPGENE25795	greenyellow
AIPGENE25798	black
AIPGENE25799	turquoise
AIPGENE258	plum2
AIPGENE2580	red
AIPGENE25800	grey
AIPGENE25801	thistle1
AIPGENE25802	blue2
AIPGENE25805	lightcoral
AIPGENE25808	palevioletred3
AIPGENE25809	yellow
AIPGENE2581	darkorange
AIPGENE25810	darkolivegreen
AIPGENE25811	darkred
AIPGENE25813	paleturquoise
AIPGENE25814	grey
AIPGENE25815	blue
AIPGENE25816	orangered3
AIPGENE25819	grey
AIPGENE25820	yellow
AIPGENE25821	red
AIPGENE25824	skyblue3
AIPGENE25825	grey
AIPGENE25826	grey
AIPGENE25827	royalblue
AIPGENE25828	royalblue
AIPGENE25829	darkturquoise
AIPGENE2583	grey
AIPGENE25830	turquoise
AIPGENE25831	yellow
AIPGENE25832	lightyellow
AIPGENE25834	turquoise
AIPGENE25835	grey
AIPGENE25841	turquoise
AIPGENE25843	yellow
AIPGENE25844	mediumpurple2
AIPGENE25846	tan
AIPGENE25847	lightcyan
AIPGENE2585	navajowhite2
AIPGENE25851	yellow
AIPGENE25853	turquoise
AIPGENE25858	turquoise
AIPGENE25860	red
AIPGENE25862	blue
AIPGENE25863	black
AIPGENE25864	brown
AIPGENE25865	turquoise
AIPGENE25866	darkgrey
AIPGENE25867	darkorange
AIPGENE25868	grey
AIPGENE25869	lightcyan1
AIPGENE2587	lightcyan1
AIPGENE25876	black
AIPGENE25877	lightsteelblue1
AIPGENE25878	salmon
AIPGENE25879	palevioletred3
AIPGENE25880	royalblue
AIPGENE25883	darkred
AIPGENE25884	skyblue3
AIPGENE25885	grey
AIPGENE25886	tan
AIPGENE25887	turquoise
AIPGENE25888	darkmagenta
AIPGENE25889	midnightblue
AIPGENE25890	darkslateblue
AIPGENE25892	red
AIPGENE25893	black
AIPGENE25894	black
AIPGENE25895	red
AIPGENE25897	royalblue
AIPGENE25898	cyan
AIPGENE259	salmon
AIPGENE25900	darkred
AIPGENE25902	salmon
AIPGENE25903	white
AIPGENE25904	darkorange2
AIPGENE25906	pink
AIPGENE25907	darkviolet
AIPGENE25908	brown
AIPGENE25909	grey
AIPGENE2591	darkgreen
AIPGENE25911	pink
AIPGENE25913	darkorange
AIPGENE25914	paleturquoise
AIPGENE25918	grey
AIPGENE25920	lightcyan
AIPGENE25922	lightcyan
AIPGENE25923	black
AIPGENE25924	sienna3
AIPGENE25926	green
AIPGENE25927	grey
AIPGENE2593	blue
AIPGENE25932	darkgrey
AIPGENE25933	midnightblue
AIPGENE25935	lightgreen
AIPGENE25936	grey
AIPGENE25937	grey
AIPGENE25938	sienna3
AIPGENE25939	blue
AIPGENE2594	turquoise
AIPGENE25940	white
AIPGENE25941	red
AIPGENE25942	grey
AIPGENE25945	ivory
AIPGENE25947	cyan
AIPGENE25948	green
AIPGENE2595	blue
AIPGENE25950	lightsteelblue1
AIPGENE25951	green
AIPGENE25952	turquoise
AIPGENE25953	lightyellow
AIPGENE25954	thistle
AIPGENE25955	orange
AIPGENE25956	black
AIPGENE25957	lightgreen
AIPGENE25959	orangered4
AIPGENE2596	yellow
AIPGENE25961	steelblue
AIPGENE25962	turquoise
AIPGENE25963	brown
AIPGENE25965	blue
AIPGENE25967	lightsteelblue
AIPGENE25968	green
AIPGENE2597	blue
AIPGENE25970	turquoise
AIPGENE25971	darkturquoise
AIPGENE25973	orangered4
AIPGENE25974	grey
AIPGENE25975	thistle3
AIPGENE25977	grey
AIPGENE25979	lightcoral
AIPGENE2598	white
AIPGENE25980	orange
AIPGENE25981	darkred
AIPGENE25982	darkslateblue
AIPGENE25983	darkred
AIPGENE25986	orangered4
AIPGENE25987	darkgrey
AIPGENE25990	skyblue
AIPGENE25992	plum2
AIPGENE25993	greenyellow
AIPGENE25995	black
AIPGENE25996	thistle3
AIPGENE25997	green
AIPGENE25998	thistle2
AIPGENE26	blue
AIPGENE260	bisque4
AIPGENE26000	yellow
AIPGENE26004	black
AIPGENE26005	darkorange2
AIPGENE2601	darkgreen
AIPGENE26011	blue
AIPGENE2602	grey
AIPGENE26020	tan
AIPGENE26025	royalblue
AIPGENE26026	plum3
AIPGENE26027	red
AIPGENE2603	lightgreen
AIPGENE26030	brown4
AIPGENE26031	brown
AIPGENE26033	lightyellow
AIPGENE26034	royalblue
AIPGENE26035	brown
AIPGENE26036	green
AIPGENE26038	black
AIPGENE26039	grey
AIPGENE26041	skyblue3
AIPGENE26042	darkorange
AIPGENE26043	yellow
AIPGENE26045	violet
AIPGENE26048	red
AIPGENE26049	plum1
AIPGENE26050	turquoise
AIPGENE26051	firebrick4
AIPGENE26052	greenyellow
AIPGENE26053	palevioletred3
AIPGENE26054	darkgrey
AIPGENE26055	grey
AIPGENE26056	blue
AIPGENE26057	darkmagenta
AIPGENE26058	sienna3
AIPGENE26059	turquoise
AIPGENE2606	skyblue
AIPGENE26060	red
AIPGENE26061	thistle3
AIPGENE26062	skyblue
AIPGENE26063	blue
AIPGENE26064	grey
AIPGENE26065	turquoise
AIPGENE26066	black
AIPGENE26067	mediumpurple3
AIPGENE26068	blue
AIPGENE26069	red
AIPGENE2607	red
AIPGENE26070	midnightblue
AIPGENE26072	darkmagenta
AIPGENE26073	turquoise
AIPGENE26074	turquoise
AIPGENE26075	red
AIPGENE26076	lightsteelblue1
AIPGENE26079	brown
AIPGENE26080	grey
AIPGENE26081	darkred
AIPGENE26082	lightgreen
AIPGENE26083	brown
AIPGENE26085	lightyellow
AIPGENE26086	midnightblue
AIPGENE26087	pink
AIPGENE26088	grey60
AIPGENE26089	brown
AIPGENE2609	salmon4
AIPGENE26091	turquoise
AIPGENE26092	plum
AIPGENE26095	turquoise
AIPGENE26096	plum2
AIPGENE26097	brown
AIPGENE26098	green
AIPGENE26099	ivory
AIPGENE2610	lightpink4
AIPGENE26101	plum1
AIPGENE26103	lightyellow
AIPGENE26107	darkgrey
AIPGENE26108	purple
AIPGENE26109	lightcyan
AIPGENE26110	violet
AIPGENE26111	yellow
AIPGENE26112	skyblue
AIPGENE26114	darkturquoise
AIPGENE26115	green
AIPGENE26116	darkred
