name	term	lev	seq	value
"obsolete organic hydroxy compound catabolic process"	GO:0046164;GO:1901616	2	AIPGENE18143	0
"obsolete organic hydroxy compound catabolic process"	GO:0046164;GO:1901616	2	AIPGENE19103	0
"obsolete organic hydroxy compound catabolic process"	GO:0046164;GO:1901616	2	AIPGENE21594	0
"obsolete organic hydroxy compound catabolic process"	GO:0046164;GO:1901616	2	AIPGENE22514	0
"obsolete organic hydroxy compound catabolic process"	GO:0046164;GO:1901616	2	AIPGENE25617	0
"obsolete organic hydroxy compound catabolic process"	GO:0046164;GO:1901616	2	AIPGENE26977	0
"obsolete organic hydroxy compound catabolic process"	GO:0046164;GO:1901616	2	AIPGENE27247	0
"obsolete organic hydroxy compound catabolic process"	GO:0046164;GO:1901616	2	AIPGENE27358	0
"obsolete organic hydroxy compound catabolic process"	GO:0046164;GO:1901616	2	AIPGENE28152	0
"obsolete organic hydroxy compound catabolic process"	GO:0046164;GO:1901616	2	AIPGENE1639	0
"obsolete organic hydroxy compound catabolic process"	GO:0046164;GO:1901616	2	AIPGENE11888	0
"homophilic cell adhesion via plasma membrane adhesion molecules"	GO:0007156	2	AIPGENE1118	0
"homophilic cell adhesion via plasma membrane adhesion molecules"	GO:0007156	2	AIPGENE1147	0
"homophilic cell adhesion via plasma membrane adhesion molecules"	GO:0007156	2	AIPGENE2090	0
"homophilic cell adhesion via plasma membrane adhesion molecules"	GO:0007156	2	AIPGENE3735	0
"homophilic cell adhesion via plasma membrane adhesion molecules"	GO:0007156	2	AIPGENE5069	0
"homophilic cell adhesion via plasma membrane adhesion molecules"	GO:0007156	2	AIPGENE5312	0
"homophilic cell adhesion via plasma membrane adhesion molecules"	GO:0007156	2	AIPGENE5348	0
"homophilic cell adhesion via plasma membrane adhesion molecules"	GO:0007156	2	AIPGENE6219	0
"homophilic cell adhesion via plasma membrane adhesion molecules"	GO:0007156	2	AIPGENE7176	0
"homophilic cell adhesion via plasma membrane adhesion molecules"	GO:0007156	2	AIPGENE10195	0
"homophilic cell adhesion via plasma membrane adhesion molecules"	GO:0007156	2	AIPGENE10908	0
"homophilic cell adhesion via plasma membrane adhesion molecules"	GO:0007156	2	AIPGENE11482	0
"homophilic cell adhesion via plasma membrane adhesion molecules"	GO:0007156	2	AIPGENE12694	0
"homophilic cell adhesion via plasma membrane adhesion molecules"	GO:0007156	2	AIPGENE13906	1
"homophilic cell adhesion via plasma membrane adhesion molecules"	GO:0007156	2	AIPGENE14073	0
"homophilic cell adhesion via plasma membrane adhesion molecules"	GO:0007156	2	AIPGENE14584	0
"homophilic cell adhesion via plasma membrane adhesion molecules"	GO:0007156	2	AIPGENE14892	0
"homophilic cell adhesion via plasma membrane adhesion molecules"	GO:0007156	2	AIPGENE15522	0
"homophilic cell adhesion via plasma membrane adhesion molecules"	GO:0007156	2	AIPGENE15898	0
"homophilic cell adhesion via plasma membrane adhesion molecules"	GO:0007156	2	AIPGENE16414	0
"homophilic cell adhesion via plasma membrane adhesion molecules"	GO:0007156	2	AIPGENE19627	0
"homophilic cell adhesion via plasma membrane adhesion molecules"	GO:0007156	2	AIPGENE20910	0
"homophilic cell adhesion via plasma membrane adhesion molecules"	GO:0007156	2	AIPGENE20917	0
"homophilic cell adhesion via plasma membrane adhesion molecules"	GO:0007156	2	AIPGENE21196	0
"homophilic cell adhesion via plasma membrane adhesion molecules"	GO:0007156	2	AIPGENE21199	1
"homophilic cell adhesion via plasma membrane adhesion molecules"	GO:0007156	2	AIPGENE23343	0
"homophilic cell adhesion via plasma membrane adhesion molecules"	GO:0007156	2	AIPGENE23385	0
"homophilic cell adhesion via plasma membrane adhesion molecules"	GO:0007156	2	AIPGENE23824	0
"homophilic cell adhesion via plasma membrane adhesion molecules"	GO:0007156	2	AIPGENE24422	0
"homophilic cell adhesion via plasma membrane adhesion molecules"	GO:0007156	2	AIPGENE25272	0
"homophilic cell adhesion via plasma membrane adhesion molecules"	GO:0007156	2	AIPGENE25811	0
"homophilic cell adhesion via plasma membrane adhesion molecules"	GO:0007156	2	AIPGENE26097	0
"homophilic cell adhesion via plasma membrane adhesion molecules"	GO:0007156	2	AIPGENE27415	0
"homophilic cell adhesion via plasma membrane adhesion molecules"	GO:0007156	2	AIPGENE28016	0
"homophilic cell adhesion via plasma membrane adhesion molecules"	GO:0007156	2	AIPGENE28525	0
"homophilic cell adhesion via plasma membrane adhesion molecules"	GO:0007156	2	AIPGENE29025	0
"homophilic cell adhesion via plasma membrane adhesion molecules"	GO:0007156	2	AIPGENE29059	1
"homophilic cell adhesion via plasma membrane adhesion molecules"	GO:0007156	2	AIPGENE29061	0
"homophilic cell adhesion via plasma membrane adhesion molecules"	GO:0007156	2	AIPGENE29067	0
"homophilic cell adhesion via plasma membrane adhesion molecules"	GO:0007156	2	AIPGENE29071	0
"homophilic cell adhesion via plasma membrane adhesion molecules"	GO:0007156	2	AIPGENE29174	0
"amino-acid betaine biosynthetic process"	GO:0006578	2	AIPGENE2222	0
"amino-acid betaine biosynthetic process"	GO:0006578	2	AIPGENE2507	0
"amino-acid betaine biosynthetic process"	GO:0006578	2	AIPGENE3680	0
"amino-acid betaine biosynthetic process"	GO:0006578	2	AIPGENE4821	0
"amino-acid betaine biosynthetic process"	GO:0006578	2	AIPGENE6251	0
"amino-acid betaine biosynthetic process"	GO:0006578	2	AIPGENE13427	0
"amino-acid betaine biosynthetic process"	GO:0006578	2	AIPGENE15022	0
"amino-acid betaine biosynthetic process"	GO:0006578	2	AIPGENE20178	0
"amino-acid betaine biosynthetic process"	GO:0006578	2	AIPGENE20973	0
"amino-acid betaine biosynthetic process"	GO:0006578	2	AIPGENE23947	0
"amino-acid betaine biosynthetic process"	GO:0006578	2	AIPGENE26337	0
"regulation of calcium ion transport"	GO:0051924	2	AIPGENE138	0
"regulation of calcium ion transport"	GO:0051924	2	AIPGENE150	0
"regulation of calcium ion transport"	GO:0051924	2	AIPGENE476	0
"regulation of calcium ion transport"	GO:0051924	2	AIPGENE1756	0
"regulation of calcium ion transport"	GO:0051924	2	AIPGENE1758	0
"regulation of calcium ion transport"	GO:0051924	2	AIPGENE1763	0
"regulation of calcium ion transport"	GO:0051924	2	AIPGENE2830	0
"regulation of calcium ion transport"	GO:0051924	2	AIPGENE4060	0
"regulation of calcium ion transport"	GO:0051924	2	AIPGENE4214	1
"regulation of calcium ion transport"	GO:0051924	2	AIPGENE4462	1
"regulation of calcium ion transport"	GO:0051924	2	AIPGENE4763	0
"regulation of calcium ion transport"	GO:0051924	2	AIPGENE8290	0
"regulation of calcium ion transport"	GO:0051924	2	AIPGENE10700	0
"regulation of calcium ion transport"	GO:0051924	2	AIPGENE10707	0
"regulation of calcium ion transport"	GO:0051924	2	AIPGENE11679	0
"regulation of calcium ion transport"	GO:0051924	2	AIPGENE11699	0
"regulation of calcium ion transport"	GO:0051924	2	AIPGENE12129	0
"regulation of calcium ion transport"	GO:0051924	2	AIPGENE12983	0
"regulation of calcium ion transport"	GO:0051924	2	AIPGENE13250	0
"regulation of calcium ion transport"	GO:0051924	2	AIPGENE13700	1
"regulation of calcium ion transport"	GO:0051924	2	AIPGENE15094	1
"regulation of calcium ion transport"	GO:0051924	2	AIPGENE16853	0
"regulation of calcium ion transport"	GO:0051924	2	AIPGENE17805	0
"regulation of calcium ion transport"	GO:0051924	2	AIPGENE17949	0
"regulation of calcium ion transport"	GO:0051924	2	AIPGENE18575	1
"regulation of calcium ion transport"	GO:0051924	2	AIPGENE20038	0
"regulation of calcium ion transport"	GO:0051924	2	AIPGENE20626	0
"regulation of calcium ion transport"	GO:0051924	2	AIPGENE21650	0
"regulation of calcium ion transport"	GO:0051924	2	AIPGENE22701	0
"regulation of calcium ion transport"	GO:0051924	2	AIPGENE25204	0
"regulation of calcium ion transport"	GO:0051924	2	AIPGENE25560	0
"regulation of calcium ion transport"	GO:0051924	2	AIPGENE26208	0
"regulation of calcium ion transport"	GO:0051924	2	AIPGENE26431	0
"regulation of calcium ion transport"	GO:0051924	2	AIPGENE26757	0
"regulation of calcium ion transport"	GO:0051924	2	AIPGENE27965	1
"regulation of calcium ion transport"	GO:0051924	2	AIPGENE28840	0
"sensory organ morphogenesis"	GO:0048592;GO:0090596	2	AIPGENE1118	0
"sensory organ morphogenesis"	GO:0048592;GO:0090596	2	AIPGENE2129	0
"sensory organ morphogenesis"	GO:0048592;GO:0090596	2	AIPGENE3787	0
"sensory organ morphogenesis"	GO:0048592;GO:0090596	2	AIPGENE4266	0
"sensory organ morphogenesis"	GO:0048592;GO:0090596	2	AIPGENE5200	0
"sensory organ morphogenesis"	GO:0048592;GO:0090596	2	AIPGENE6070	0
"sensory organ morphogenesis"	GO:0048592;GO:0090596	2	AIPGENE8576	0
"sensory organ morphogenesis"	GO:0048592;GO:0090596	2	AIPGENE9640	0
"sensory organ morphogenesis"	GO:0048592;GO:0090596	2	AIPGENE9687	0
"sensory organ morphogenesis"	GO:0048592;GO:0090596	2	AIPGENE9963	0
"sensory organ morphogenesis"	GO:0048592;GO:0090596	2	AIPGENE11650	1
"sensory organ morphogenesis"	GO:0048592;GO:0090596	2	AIPGENE11663	0
"sensory organ morphogenesis"	GO:0048592;GO:0090596	2	AIPGENE11679	0
"sensory organ morphogenesis"	GO:0048592;GO:0090596	2	AIPGENE12089	0
"sensory organ morphogenesis"	GO:0048592;GO:0090596	2	AIPGENE13673	0
"sensory organ morphogenesis"	GO:0048592;GO:0090596	2	AIPGENE13835	0
"sensory organ morphogenesis"	GO:0048592;GO:0090596	2	AIPGENE14246	0
"sensory organ morphogenesis"	GO:0048592;GO:0090596	2	AIPGENE14760	1
"sensory organ morphogenesis"	GO:0048592;GO:0090596	2	AIPGENE16891	0
"sensory organ morphogenesis"	GO:0048592;GO:0090596	2	AIPGENE16924	0
"sensory organ morphogenesis"	GO:0048592;GO:0090596	2	AIPGENE18432	1
"sensory organ morphogenesis"	GO:0048592;GO:0090596	2	AIPGENE18692	0
"sensory organ morphogenesis"	GO:0048592;GO:0090596	2	AIPGENE21229	0
"sensory organ morphogenesis"	GO:0048592;GO:0090596	2	AIPGENE21451	0
"sensory organ morphogenesis"	GO:0048592;GO:0090596	2	AIPGENE22025	0
"sensory organ morphogenesis"	GO:0048592;GO:0090596	2	AIPGENE24692	0
"sensory organ morphogenesis"	GO:0048592;GO:0090596	2	AIPGENE24839	0
"sensory organ morphogenesis"	GO:0048592;GO:0090596	2	AIPGENE25395	0
"sensory organ morphogenesis"	GO:0048592;GO:0090596	2	AIPGENE25776	0
"sensory organ morphogenesis"	GO:0048592;GO:0090596	2	AIPGENE28016	0
"sensory organ morphogenesis"	GO:0048592;GO:0090596	2	AIPGENE9608	0
"sensory organ morphogenesis"	GO:0048592;GO:0090596	2	AIPGENE14973	0
"sensory organ morphogenesis"	GO:0048592;GO:0090596	2	AIPGENE26165	0
"sensory organ morphogenesis"	GO:0048592;GO:0090596	2	AIPGENE27088	0
"positive regulation of synaptic assembly at neuromuscular junction"	GO:0045887;GO:1904398	5	AIPGENE336	0
"positive regulation of synaptic assembly at neuromuscular junction"	GO:0045887;GO:1904398	5	AIPGENE1872	0
"positive regulation of synaptic assembly at neuromuscular junction"	GO:0045887;GO:1904398	5	AIPGENE7047	0
"positive regulation of synaptic assembly at neuromuscular junction"	GO:0045887;GO:1904398	5	AIPGENE13051	0
"positive regulation of synaptic assembly at neuromuscular junction"	GO:0045887;GO:1904398	5	AIPGENE17222	0
"positive regulation of synaptic assembly at neuromuscular junction"	GO:0045887;GO:1904398	5	AIPGENE19500	0
"positive regulation of synaptic assembly at neuromuscular junction"	GO:0045887;GO:1904398	5	AIPGENE20629	0
"positive regulation of synaptic assembly at neuromuscular junction"	GO:0045887;GO:1904398	5	AIPGENE20632	0
"positive regulation of synaptic assembly at neuromuscular junction"	GO:0045887;GO:1904398	5	AIPGENE22367	0
"positive regulation of synaptic assembly at neuromuscular junction"	GO:0045887;GO:1904398	5	AIPGENE27342	0
"positive regulation of synaptic assembly at neuromuscular junction"	GO:0045887;GO:1904398	5	AIPGENE27786	0
"axonogenesis"	GO:0007409	2	AIPGENE1028	0
"axonogenesis"	GO:0007409	2	AIPGENE2045	1
"axonogenesis"	GO:0007409	2	AIPGENE2255	1
"axonogenesis"	GO:0007409	2	AIPGENE2913	0
"axonogenesis"	GO:0007409	2	AIPGENE5123	1
"axonogenesis"	GO:0007409	2	AIPGENE5756	0
"axonogenesis"	GO:0007409	2	AIPGENE5821	0
"axonogenesis"	GO:0007409	2	AIPGENE6213	0
"axonogenesis"	GO:0007409	2	AIPGENE6406	0
"axonogenesis"	GO:0007409	2	AIPGENE6717	0
"axonogenesis"	GO:0007409	2	AIPGENE8238	0
"axonogenesis"	GO:0007409	2	AIPGENE8576	0
"axonogenesis"	GO:0007409	2	AIPGENE8901	0
"axonogenesis"	GO:0007409	2	AIPGENE9640	0
"axonogenesis"	GO:0007409	2	AIPGENE9687	0
"axonogenesis"	GO:0007409	2	AIPGENE11310	0
"axonogenesis"	GO:0007409	2	AIPGENE13838	0
"axonogenesis"	GO:0007409	2	AIPGENE13839	0
"axonogenesis"	GO:0007409	2	AIPGENE13905	0
"axonogenesis"	GO:0007409	2	AIPGENE13906	1
"axonogenesis"	GO:0007409	2	AIPGENE13921	1
"axonogenesis"	GO:0007409	2	AIPGENE14343	0
"axonogenesis"	GO:0007409	2	AIPGENE14934	0
"axonogenesis"	GO:0007409	2	AIPGENE15686	0
"axonogenesis"	GO:0007409	2	AIPGENE15746	0
"axonogenesis"	GO:0007409	2	AIPGENE16026	0
"axonogenesis"	GO:0007409	2	AIPGENE17316	0
"axonogenesis"	GO:0007409	2	AIPGENE18582	0
"axonogenesis"	GO:0007409	2	AIPGENE19735	0
"axonogenesis"	GO:0007409	2	AIPGENE21381	0
"axonogenesis"	GO:0007409	2	AIPGENE21382	0
"axonogenesis"	GO:0007409	2	AIPGENE22541	0
"axonogenesis"	GO:0007409	2	AIPGENE24041	0
"axonogenesis"	GO:0007409	2	AIPGENE24571	0
"axonogenesis"	GO:0007409	2	AIPGENE24977	0
"axonogenesis"	GO:0007409	2	AIPGENE25077	0
"axonogenesis"	GO:0007409	2	AIPGENE26227	0
"axonogenesis"	GO:0007409	2	AIPGENE26377	0
"axonogenesis"	GO:0007409	2	AIPGENE26604	0
"axonogenesis"	GO:0007409	2	AIPGENE27191	1
"axonogenesis"	GO:0007409	2	AIPGENE28677	0
"axonogenesis"	GO:0007409	2	AIPGENE28837	0
"axonogenesis"	GO:0007409	2	AIPGENE28857	0
"axonogenesis"	GO:0007409	2	AIPGENE29174	0
"double-strand break repair"	GO:0006302	2	AIPGENE1583	1
"double-strand break repair"	GO:0006302	2	AIPGENE1680	0
"double-strand break repair"	GO:0006302	2	AIPGENE1693	1
"double-strand break repair"	GO:0006302	2	AIPGENE1788	0
"double-strand break repair"	GO:0006302	2	AIPGENE1990	0
"double-strand break repair"	GO:0006302	2	AIPGENE3099	0
"double-strand break repair"	GO:0006302	2	AIPGENE3754	0
"double-strand break repair"	GO:0006302	2	AIPGENE4468	0
"double-strand break repair"	GO:0006302	2	AIPGENE4547	0
"double-strand break repair"	GO:0006302	2	AIPGENE5162	1
"double-strand break repair"	GO:0006302	2	AIPGENE5301	0
"double-strand break repair"	GO:0006302	2	AIPGENE5772	0
"double-strand break repair"	GO:0006302	2	AIPGENE5796	0
"double-strand break repair"	GO:0006302	2	AIPGENE5844	0
"double-strand break repair"	GO:0006302	2	AIPGENE5855	0
"double-strand break repair"	GO:0006302	2	AIPGENE6986	0
"double-strand break repair"	GO:0006302	2	AIPGENE7090	0
"double-strand break repair"	GO:0006302	2	AIPGENE7780	0
"double-strand break repair"	GO:0006302	2	AIPGENE7976	0
"double-strand break repair"	GO:0006302	2	AIPGENE8175	0
"double-strand break repair"	GO:0006302	2	AIPGENE8613	0
"double-strand break repair"	GO:0006302	2	AIPGENE8861	0
"double-strand break repair"	GO:0006302	2	AIPGENE9246	0
"double-strand break repair"	GO:0006302	2	AIPGENE9378	0
"double-strand break repair"	GO:0006302	2	AIPGENE10105	0
"double-strand break repair"	GO:0006302	2	AIPGENE10899	0
"double-strand break repair"	GO:0006302	2	AIPGENE10975	0
"double-strand break repair"	GO:0006302	2	AIPGENE11091	0
"double-strand break repair"	GO:0006302	2	AIPGENE11092	0
"double-strand break repair"	GO:0006302	2	AIPGENE11975	0
"double-strand break repair"	GO:0006302	2	AIPGENE13028	0
"double-strand break repair"	GO:0006302	2	AIPGENE13477	0
"double-strand break repair"	GO:0006302	2	AIPGENE13695	1
"double-strand break repair"	GO:0006302	2	AIPGENE13916	0
"double-strand break repair"	GO:0006302	2	AIPGENE14218	0
"double-strand break repair"	GO:0006302	2	AIPGENE14383	0
"double-strand break repair"	GO:0006302	2	AIPGENE14611	0
"double-strand break repair"	GO:0006302	2	AIPGENE14973	0
"double-strand break repair"	GO:0006302	2	AIPGENE15012	0
"double-strand break repair"	GO:0006302	2	AIPGENE15081	0
"double-strand break repair"	GO:0006302	2	AIPGENE15378	0
"double-strand break repair"	GO:0006302	2	AIPGENE16389	0
"double-strand break repair"	GO:0006302	2	AIPGENE16673	0
"double-strand break repair"	GO:0006302	2	AIPGENE17101	0
"double-strand break repair"	GO:0006302	2	AIPGENE17367	0
"double-strand break repair"	GO:0006302	2	AIPGENE20012	0
"double-strand break repair"	GO:0006302	2	AIPGENE20493	0
"double-strand break repair"	GO:0006302	2	AIPGENE20922	0
"double-strand break repair"	GO:0006302	2	AIPGENE21332	0
"double-strand break repair"	GO:0006302	2	AIPGENE21361	0
"double-strand break repair"	GO:0006302	2	AIPGENE21999	1
"double-strand break repair"	GO:0006302	2	AIPGENE22152	0
"double-strand break repair"	GO:0006302	2	AIPGENE22460	0
"double-strand break repair"	GO:0006302	2	AIPGENE22552	0
"double-strand break repair"	GO:0006302	2	AIPGENE22790	0
"double-strand break repair"	GO:0006302	2	AIPGENE23819	0
"double-strand break repair"	GO:0006302	2	AIPGENE24269	0
"double-strand break repair"	GO:0006302	2	AIPGENE25338	0
"double-strand break repair"	GO:0006302	2	AIPGENE25648	0
"double-strand break repair"	GO:0006302	2	AIPGENE26576	0
"double-strand break repair"	GO:0006302	2	AIPGENE28855	0
"double-strand break repair"	GO:0006302	2	AIPGENE29265	1
"regulation of adaptive immune response"	GO:0002822;GO:0002819	6	AIPGENE2683	1
"regulation of adaptive immune response"	GO:0002822;GO:0002819	6	AIPGENE3963	1
"regulation of adaptive immune response"	GO:0002822;GO:0002819	6	AIPGENE4447	0
"regulation of adaptive immune response"	GO:0002822;GO:0002819	6	AIPGENE5301	0
"regulation of adaptive immune response"	GO:0002822;GO:0002819	6	AIPGENE5557	0
"regulation of adaptive immune response"	GO:0002822;GO:0002819	6	AIPGENE9374	0
"regulation of adaptive immune response"	GO:0002822;GO:0002819	6	AIPGENE11472	0
"regulation of adaptive immune response"	GO:0002822;GO:0002819	6	AIPGENE14883	0
"regulation of adaptive immune response"	GO:0002822;GO:0002819	6	AIPGENE17121	0
"regulation of adaptive immune response"	GO:0002822;GO:0002819	6	AIPGENE21718	0
"regulation of adaptive immune response"	GO:0002822;GO:0002819	6	AIPGENE26656	0
"regulation of adaptive immune response"	GO:0002822;GO:0002819	6	AIPGENE27896	0
"regulation of adaptive immune response"	GO:0002822;GO:0002819	6	AIPGENE3790	0
"regulation of adaptive immune response"	GO:0002822;GO:0002819	6	AIPGENE15376	0
"regulation of adaptive immune response"	GO:0002822;GO:0002819	6	AIPGENE26282	0
"peptidyl-proline hydroxylation"	GO:0019511	5	AIPGENE5609	0
"peptidyl-proline hydroxylation"	GO:0019511	5	AIPGENE8728	0
"peptidyl-proline hydroxylation"	GO:0019511	5	AIPGENE8735	0
"peptidyl-proline hydroxylation"	GO:0019511	5	AIPGENE8736	0
"peptidyl-proline hydroxylation"	GO:0019511	5	AIPGENE8749	0
"peptidyl-proline hydroxylation"	GO:0019511	5	AIPGENE14960	1
"peptidyl-proline hydroxylation"	GO:0019511	5	AIPGENE14962	0
"peptidyl-proline hydroxylation"	GO:0019511	5	AIPGENE18168	0
"peptidyl-proline hydroxylation"	GO:0019511	5	AIPGENE20435	0
"peptidyl-proline hydroxylation"	GO:0019511	5	AIPGENE20674	0
"peptidyl-proline hydroxylation"	GO:0019511	5	AIPGENE23767	0
"peptidyl-proline hydroxylation"	GO:0019511	5	AIPGENE26120	0
"cell division"	GO:0051301	2	AIPGENE13	0
"cell division"	GO:0051301	2	AIPGENE452	0
"cell division"	GO:0051301	2	AIPGENE633	0
