Gene,Presence
AIPGENE3163,0
AIPGENE3166,0
AIPGENE3167,0
AIPGENE3168,0
AIPGENE3169,0
AIPGENE3170,1
AIPGENE3172,0
AIPGENE3176,0
AIPGENE3177,0
AIPGENE3178,0
AIPGENE318,0
AIPGENE3181,0
AIPGENE3182,0
AIPGENE3183,0
AIPGENE3184,1
AIPGENE3188,0
AIPGENE3189,1
AIPGENE3190,1
AIPGENE3192,0
AIPGENE3193,0
AIPGENE3194,0
AIPGENE3196,1
AIPGENE3197,0
AIPGENE3199,0
AIPGENE3202,0
AIPGENE3208,0
AIPGENE3210,0
AIPGENE3217,0
AIPGENE3218,0
AIPGENE3219,0
AIPGENE3226,1
AIPGENE3228,0
AIPGENE3230,0
AIPGENE3231,0
AIPGENE3237,0
AIPGENE3238,0
AIPGENE324,0
AIPGENE3242,0
AIPGENE3249,1
AIPGENE3250,1
AIPGENE3251,0
AIPGENE3252,0
AIPGENE3265,1
AIPGENE3266,0
AIPGENE3267,1
AIPGENE3268,1
AIPGENE3272,1
AIPGENE3274,0
AIPGENE3275,1
AIPGENE3277,0
AIPGENE328,0
AIPGENE3280,0
AIPGENE3281,0
AIPGENE3283,0
AIPGENE3285,1
AIPGENE3287,0
AIPGENE3289,0
AIPGENE3294,0
AIPGENE3296,0
AIPGENE330,0
AIPGENE3300,0
AIPGENE3307,1
AIPGENE332,1
AIPGENE3322,0
AIPGENE3323,0
AIPGENE3324,0
AIPGENE3326,1
AIPGENE3327,1
AIPGENE3328,0
AIPGENE3330,1
AIPGENE3331,1
AIPGENE3332,0
AIPGENE3333,0
AIPGENE3334,0
AIPGENE3335,0
AIPGENE3339,0
AIPGENE334,0
AIPGENE3341,1
AIPGENE3343,0
AIPGENE3345,0
AIPGENE3347,0
AIPGENE335,0
AIPGENE3350,0
AIPGENE3352,0
AIPGENE3353,0
AIPGENE3354,0
AIPGENE3355,1
AIPGENE3358,0
AIPGENE3359,1
AIPGENE336,0
AIPGENE3360,0
AIPGENE3364,0
AIPGENE3365,0
AIPGENE3366,1
AIPGENE3368,0
AIPGENE3370,0
AIPGENE3374,0
AIPGENE3375,0
AIPGENE3376,1
AIPGENE3377,0
AIPGENE3378,0
AIPGENE3379,0
AIPGENE338,0
AIPGENE3380,0
AIPGENE3382,1
AIPGENE3383,0
AIPGENE3385,0
AIPGENE3387,0
AIPGENE3388,0
AIPGENE3389,0
AIPGENE3394,1
AIPGENE3395,0
AIPGENE3396,1
AIPGENE3397,1
AIPGENE3398,0
AIPGENE3399,0
AIPGENE340,0
AIPGENE3400,1
AIPGENE3401,0
AIPGENE3409,0
AIPGENE3412,0
AIPGENE3413,1
AIPGENE3414,0
AIPGENE3415,0
AIPGENE3416,1
AIPGENE3417,0
AIPGENE3418,0
AIPGENE3420,0
AIPGENE3421,1
AIPGENE3422,0
AIPGENE3423,0
AIPGENE3424,0
AIPGENE3426,0
AIPGENE3428,0
AIPGENE3430,0
AIPGENE3431,0
AIPGENE3433,1
AIPGENE3434,0
AIPGENE3437,0
AIPGENE3438,1
AIPGENE3439,0
AIPGENE3440,0
AIPGENE3441,0
AIPGENE3442,0
AIPGENE3443,1
AIPGENE3444,0
AIPGENE3445,0
AIPGENE3446,1
AIPGENE3447,1
AIPGENE3448,0
AIPGENE345,0
AIPGENE3451,1
AIPGENE3454,0
AIPGENE3457,0
AIPGENE3458,1
AIPGENE346,0
AIPGENE3461,0
AIPGENE3464,1
AIPGENE3465,0
AIPGENE3466,1
AIPGENE3467,0
AIPGENE3468,1
AIPGENE3469,0
AIPGENE3474,0
AIPGENE3478,0
AIPGENE348,0
AIPGENE3482,1
AIPGENE3484,0
AIPGENE3486,1
AIPGENE3494,0
AIPGENE3495,0
AIPGENE3496,0
AIPGENE3499,0
AIPGENE350,0
AIPGENE3503,0
AIPGENE3504,0
AIPGENE3505,0
AIPGENE3506,0
AIPGENE3509,0
AIPGENE3510,0
AIPGENE3511,0
AIPGENE3513,0
AIPGENE3514,0
AIPGENE3515,0
AIPGENE3516,0
AIPGENE3517,0
AIPGENE3522,0
AIPGENE3523,0
AIPGENE3524,1
AIPGENE3525,0
AIPGENE3531,0
AIPGENE3534,0
AIPGENE3535,0
AIPGENE3536,0
AIPGENE3537,0
AIPGENE3538,0
AIPGENE354,0
AIPGENE3540,0
AIPGENE3542,0
AIPGENE3543,0
AIPGENE3544,0
AIPGENE3546,0
AIPGENE3548,1
AIPGENE355,0
AIPGENE3550,0
AIPGENE3552,0
AIPGENE3553,0
AIPGENE3554,0
AIPGENE3555,0
AIPGENE3556,0
AIPGENE3564,0
AIPGENE3566,0
AIPGENE3567,0
AIPGENE3569,1
AIPGENE3573,1
AIPGENE3574,0
AIPGENE3577,0
AIPGENE3578,0
AIPGENE3579,0
AIPGENE3583,0
AIPGENE3590,1
AIPGENE3592,0
AIPGENE3593,0
AIPGENE3594,0
AIPGENE3595,1
AIPGENE3596,0
AIPGENE3597,1
AIPGENE3598,0
AIPGENE3599,0
AIPGENE3600,0
AIPGENE3603,0
AIPGENE3605,1
AIPGENE3607,0
AIPGENE3608,0
AIPGENE3609,1
AIPGENE361,0
AIPGENE3615,1
AIPGENE3616,1
AIPGENE3617,0
AIPGENE3618,0
AIPGENE362,0
AIPGENE3620,1
AIPGENE3623,1
AIPGENE363,1
AIPGENE3631,0
AIPGENE3634,0
AIPGENE364,0
AIPGENE3641,0
AIPGENE3644,0
AIPGENE365,0
AIPGENE3655,1
AIPGENE366,1
AIPGENE3661,1
AIPGENE3662,0
AIPGENE3664,0
AIPGENE3666,1
AIPGENE367,0
AIPGENE3671,1
AIPGENE3672,0
AIPGENE3673,0
AIPGENE3674,0
AIPGENE3676,0
AIPGENE3677,0
AIPGENE3679,0
AIPGENE3680,0
AIPGENE3683,0
AIPGENE3687,0
AIPGENE369,0
AIPGENE3690,0
AIPGENE3692,1
AIPGENE3693,0
AIPGENE3695,0
AIPGENE3697,1
AIPGENE3701,0
AIPGENE3702,0
AIPGENE3703,0
AIPGENE3704,0
AIPGENE3705,1
AIPGENE3717,0
AIPGENE3718,0
AIPGENE3720,1
AIPGENE3721,0
AIPGENE3722,0
AIPGENE3723,0
AIPGENE3724,0
AIPGENE3728,1
AIPGENE373,0
AIPGENE3730,0
AIPGENE3731,1
AIPGENE3732,1
AIPGENE3733,1
AIPGENE3734,0
AIPGENE3736,0
AIPGENE3741,0
AIPGENE3742,1
AIPGENE3744,1
AIPGENE3745,0
AIPGENE3748,0
AIPGENE375,0
AIPGENE3751,0
AIPGENE3752,0
AIPGENE3753,0
AIPGENE3754,1
AIPGENE3755,0
AIPGENE3756,0
AIPGENE3764,0
AIPGENE3765,0
AIPGENE3766,0
AIPGENE3768,0
AIPGENE3769,0
AIPGENE377,0
AIPGENE3773,0
AIPGENE3774,0
AIPGENE3776,0
AIPGENE3777,1
AIPGENE3778,0
AIPGENE3779,0
AIPGENE3786,1
AIPGENE3787,0
AIPGENE3788,0
AIPGENE3790,1
AIPGENE3791,0
AIPGENE3792,0
AIPGENE3794,0
AIPGENE3795,0
AIPGENE3798,0
AIPGENE3800,0
AIPGENE3801,0
AIPGENE3805,0
AIPGENE3806,0
AIPGENE3808,0
AIPGENE3809,0
AIPGENE3811,0
AIPGENE3815,0
AIPGENE3822,0
AIPGENE3831,0
AIPGENE3834,1
AIPGENE3837,1
AIPGENE3838,1
AIPGENE3839,0
AIPGENE384,0
AIPGENE3841,0
AIPGENE3843,0
AIPGENE3844,0
AIPGENE3845,0
AIPGENE3847,0
AIPGENE3848,0
AIPGENE3849,0
AIPGENE3850,0
AIPGENE3852,1
AIPGENE3853,0
AIPGENE3854,0
AIPGENE3858,0
AIPGENE3860,0
AIPGENE3866,0
AIPGENE3867,0
AIPGENE3868,0
AIPGENE3869,1
AIPGENE3877,0
AIPGENE3878,0
AIPGENE3879,0
AIPGENE3880,0
AIPGENE3883,0
AIPGENE3886,0
AIPGENE3888,0
AIPGENE3889,0
AIPGENE3890,0
AIPGENE3892,0
AIPGENE3894,1
AIPGENE3896,0
AIPGENE3897,0
AIPGENE3899,0
AIPGENE391,0
AIPGENE3912,0
AIPGENE3914,0
AIPGENE3915,0
AIPGENE3918,0
AIPGENE3919,1
AIPGENE392,0
AIPGENE3920,0
AIPGENE3921,0
AIPGENE3923,0
AIPGENE3925,0
AIPGENE3927,0
AIPGENE3928,0
AIPGENE3929,0
AIPGENE3931,1
AIPGENE3933,0
AIPGENE3934,1
AIPGENE3935,0
AIPGENE3936,0
AIPGENE3937,0
AIPGENE3938,0
AIPGENE3939,0
AIPGENE3942,1
AIPGENE3946,0
AIPGENE3947,0
AIPGENE3949,0
AIPGENE395,0
AIPGENE3950,0
AIPGENE3951,0
AIPGENE3952,0
AIPGENE3953,0
AIPGENE3954,0
AIPGENE3956,0
AIPGENE3959,0
AIPGENE3963,0
AIPGENE3964,1
AIPGENE3965,0
AIPGENE3966,1
AIPGENE3975,0
AIPGENE3979,0
AIPGENE3980,0
AIPGENE3981,0
AIPGENE3983,0
AIPGENE3985,0
AIPGENE3986,0
AIPGENE3987,0
AIPGENE3988,0
AIPGENE3990,0
AIPGENE3991,0
AIPGENE3993,0
AIPGENE3995,0
AIPGENE3997,0
AIPGENE3998,0
AIPGENE3999,0
AIPGENE4000,1
AIPGENE4001,0
AIPGENE4002,0
AIPGENE4003,1
AIPGENE4004,1
AIPGENE4006,0
AIPGENE4008,0
AIPGENE4009,0
AIPGENE401,0
AIPGENE4011,0
AIPGENE4013,0
AIPGENE4014,0
AIPGENE4016,0
AIPGENE4017,0
AIPGENE4018,0
AIPGENE4020,0
AIPGENE4022,1
AIPGENE4023,0
AIPGENE4026,0
AIPGENE4028,0
AIPGENE4029,0
AIPGENE403,1
AIPGENE4030,0
AIPGENE4033,0
AIPGENE4035,0
AIPGENE4036,0
AIPGENE4039,0
AIPGENE4040,0
AIPGENE4041,1
AIPGENE4042,0
AIPGENE4043,0
AIPGENE4044,0
AIPGENE4046,0
AIPGENE4048,0
AIPGENE4051,1
AIPGENE4052,0
AIPGENE4053,0
AIPGENE4056,0
AIPGENE4057,0
AIPGENE4058,0
AIPGENE4059,0
AIPGENE406,0
AIPGENE4060,0
AIPGENE4061,0
AIPGENE4065,0
AIPGENE4067,0
AIPGENE4069,1
AIPGENE407,1
AIPGENE4071,0
AIPGENE4072,1
AIPGENE4073,1
AIPGENE4074,0
AIPGENE4075,0
AIPGENE4076,0
AIPGENE4078,0
AIPGENE4079,0
AIPGENE4081,0
AIPGENE4086,1
AIPGENE4087,1
AIPGENE4088,0
AIPGENE4097,0
AIPGENE4098,1
AIPGENE4103,0
AIPGENE411,0
AIPGENE4115,0
AIPGENE4119,0
AIPGENE412,0
AIPGENE4123,0
AIPGENE4124,0
AIPGENE4126,0
AIPGENE4127,0
AIPGENE4132,0
AIPGENE4134,0
AIPGENE4135,0
AIPGENE4142,0
AIPGENE415,0
AIPGENE416,0
AIPGENE4161,1
AIPGENE4162,1
AIPGENE4164,0
AIPGENE4167,0
AIPGENE4172,0
AIPGENE4173,0
AIPGENE4176,1
AIPGENE4183,1
AIPGENE419,0
AIPGENE4190,0
AIPGENE4191,0
AIPGENE4194,0
AIPGENE4195,1
AIPGENE4202,0
AIPGENE4204,0
AIPGENE4205,0
AIPGENE4210,0
AIPGENE4212,0
AIPGENE4213,1
AIPGENE4214,1
AIPGENE4215,0
AIPGENE4216,0
AIPGENE4217,0
AIPGENE4219,0
AIPGENE4224,0
AIPGENE4225,0
AIPGENE4228,0
AIPGENE423,0
AIPGENE4231,0
AIPGENE4232,0
AIPGENE4233,0
AIPGENE4239,0
AIPGENE4240,0
AIPGENE4241,0
AIPGENE4242,0
AIPGENE4244,0
AIPGENE4246,0
AIPGENE4247,0
AIPGENE4249,0
AIPGENE425,0
AIPGENE4250,0
AIPGENE4253,0
AIPGENE4254,0
AIPGENE4255,0
AIPGENE4258,0
AIPGENE4262,0
AIPGENE4266,1
AIPGENE4268,1
AIPGENE4269,1
AIPGENE4270,0
AIPGENE4273,0
AIPGENE4274,0
AIPGENE4275,0
AIPGENE4276,0
AIPGENE4277,0
AIPGENE4278,0
AIPGENE4279,0
AIPGENE428,0
AIPGENE4280,0
AIPGENE4281,0
AIPGENE4282,0
AIPGENE4283,0
AIPGENE4285,0
AIPGENE4286,0
AIPGENE4287,0
AIPGENE4288,0
AIPGENE4290,0
AIPGENE4291,1
AIPGENE4292,1
AIPGENE4293,0
AIPGENE4294,0
AIPGENE4296,0
AIPGENE4298,1
AIPGENE430,0
AIPGENE4301,0
AIPGENE4306,0
AIPGENE431,1
AIPGENE4311,0
AIPGENE4313,0
AIPGENE4314,1
AIPGENE4317,0
AIPGENE432,1
AIPGENE4321,0
AIPGENE4323,1
AIPGENE4325,0
AIPGENE4326,1
AIPGENE4328,1
AIPGENE433,0
AIPGENE4333,0
AIPGENE4334,0
AIPGENE4335,0
AIPGENE4337,0
AIPGENE4343,1
AIPGENE4346,0
AIPGENE435,0
AIPGENE4352,0
AIPGENE4356,0
AIPGENE4361,0
AIPGENE4362,1
AIPGENE4363,0
AIPGENE4366,0
AIPGENE4369,0
AIPGENE4370,0
AIPGENE4371,0
AIPGENE4372,0
AIPGENE4383,0
AIPGENE4385,0
AIPGENE4386,0
AIPGENE4387,0
AIPGENE4389,0
AIPGENE439,0
AIPGENE4391,0
AIPGENE4392,0
AIPGENE4393,0
AIPGENE4395,0
AIPGENE4396,0
AIPGENE4397,0
AIPGENE4398,1
AIPGENE4400,0
AIPGENE4404,0
AIPGENE4405,0
AIPGENE4406,0
AIPGENE4407,0
AIPGENE4408,0
AIPGENE441,0
AIPGENE442,0
AIPGENE4423,1
AIPGENE4434,1
AIPGENE4437,0
AIPGENE444,0
AIPGENE4440,0
AIPGENE4441,0
AIPGENE4442,0
AIPGENE4443,0
AIPGENE4446,0
AIPGENE4447,0
AIPGENE4449,0
AIPGENE445,0
AIPGENE4450,1
AIPGENE4451,0
AIPGENE4452,0
AIPGENE4453,1
AIPGENE4454,0
AIPGENE4456,1
AIPGENE4457,0
AIPGENE4459,1
AIPGENE446,0
AIPGENE4462,0
AIPGENE4464,0
AIPGENE4465,1
AIPGENE4466,0
AIPGENE4468,0
AIPGENE447,0
AIPGENE4470,1
AIPGENE4471,1
AIPGENE4472,0
AIPGENE4473,0
AIPGENE4474,1
AIPGENE4476,0
AIPGENE4477,0
AIPGENE4478,1
AIPGENE4479,0
AIPGENE4481,0
AIPGENE4482,0
AIPGENE4483,0
AIPGENE4484,0
AIPGENE4488,0
AIPGENE4489,0
AIPGENE449,0
AIPGENE4490,0
AIPGENE4491,0
AIPGENE4492,0
AIPGENE4495,1
AIPGENE4497,0
AIPGENE4498,1
AIPGENE450,0
AIPGENE4504,0
AIPGENE4506,0
AIPGENE4512,0
AIPGENE452,0
AIPGENE4523,0
AIPGENE4524,0
AIPGENE4527,0
AIPGENE4531,0
AIPGENE4533,1
AIPGENE4534,0
AIPGENE4535,0
AIPGENE4536,0
AIPGENE4537,0
AIPGENE4538,0
AIPGENE4539,0
AIPGENE4541,0
AIPGENE4544,0
AIPGENE4546,1
AIPGENE4547,0
AIPGENE4550,0
AIPGENE4551,0
AIPGENE4552,0
AIPGENE4556,0
AIPGENE4557,0
AIPGENE4558,0
AIPGENE4560,1
AIPGENE4561,0
AIPGENE4562,1
AIPGENE4564,0
AIPGENE4566,0
AIPGENE4568,0
AIPGENE457,0
AIPGENE4571,0
AIPGENE4572,0
AIPGENE4573,1
AIPGENE4575,0
AIPGENE458,0
AIPGENE4580,0
AIPGENE4581,0
AIPGENE4584,0
AIPGENE4585,1
AIPGENE4589,0
AIPGENE459,1
AIPGENE4590,0
AIPGENE4591,0
AIPGENE4592,0
AIPGENE4593,1
AIPGENE4595,0
AIPGENE4597,0
AIPGENE4598,1
AIPGENE4600,0
AIPGENE4601,0
AIPGENE4605,0
AIPGENE4606,0
AIPGENE461,1
AIPGENE4610,0
AIPGENE4615,1
AIPGENE462,0
AIPGENE4623,0
AIPGENE463,1
AIPGENE4630,1
AIPGENE4635,1
AIPGENE4638,0
AIPGENE464,0
AIPGENE4645,0
AIPGENE4647,0
AIPGENE4648,0
AIPGENE4649,1
AIPGENE465,0
AIPGENE4650,0
AIPGENE4652,1
AIPGENE4653,0
AIPGENE4655,0
AIPGENE4656,0
AIPGENE4658,0
AIPGENE4659,0
AIPGENE4660,1
AIPGENE4661,1
AIPGENE4662,0
AIPGENE4664,0
AIPGENE4665,0
AIPGENE4666,0
AIPGENE4669,1
AIPGENE4674,0
AIPGENE4676,0
AIPGENE4678,0
AIPGENE468,0
AIPGENE4685,0
AIPGENE4687,0
AIPGENE4688,1
AIPGENE469,1
AIPGENE4690,0
AIPGENE4691,0
AIPGENE4692,0
AIPGENE4693,1
AIPGENE4694,0
AIPGENE4695,1
AIPGENE4698,0
AIPGENE4699,0
AIPGENE470,0
AIPGENE4700,1
AIPGENE4704,0
AIPGENE4706,1
AIPGENE4709,1
AIPGENE4715,0
AIPGENE4716,0
AIPGENE4718,1
AIPGENE4720,0
AIPGENE4721,0
AIPGENE4723,0
AIPGENE4724,1
AIPGENE4725,0
AIPGENE4726,1
AIPGENE4729,0
AIPGENE4730,0
AIPGENE4731,0
AIPGENE4733,0
AIPGENE4734,0
AIPGENE4736,1
AIPGENE4738,0
AIPGENE4739,0
AIPGENE4742,1
AIPGENE4743,0
AIPGENE4745,0
AIPGENE4746,1
AIPGENE4747,0
AIPGENE4750,0
AIPGENE4755,1
AIPGENE4756,0
AIPGENE4757,0
AIPGENE4759,0
AIPGENE476,0
AIPGENE4760,0
AIPGENE4761,0
AIPGENE4763,0
AIPGENE4765,1
AIPGENE4767,0
AIPGENE4771,0
AIPGENE4774,0
AIPGENE4775,0
AIPGENE4781,0
AIPGENE4783,0
AIPGENE4784,0
AIPGENE4785,0
AIPGENE4786,0
AIPGENE479,0
AIPGENE4790,0
AIPGENE480,0
AIPGENE4801,0
AIPGENE4805,0
AIPGENE4808,0
AIPGENE4809,0
AIPGENE481,0
AIPGENE4810,0
AIPGENE4811,1
AIPGENE4815,0
AIPGENE4817,1
AIPGENE4818,0
AIPGENE482,1
AIPGENE4820,0
AIPGENE4821,0
AIPGENE4822,1
AIPGENE4824,0
AIPGENE4827,0
AIPGENE4828,0
AIPGENE4831,0
AIPGENE4835,0
AIPGENE4840,0
AIPGENE4843,0
AIPGENE4846,0
AIPGENE4847,0
AIPGENE4848,0
AIPGENE485,0
AIPGENE4855,0
AIPGENE4860,0
AIPGENE4865,0
AIPGENE4866,0
AIPGENE4871,1
AIPGENE4876,0
AIPGENE4878,0
AIPGENE488,1
AIPGENE4881,0
AIPGENE4882,0
AIPGENE4885,0
AIPGENE4887,0
AIPGENE4888,0
AIPGENE4889,0
AIPGENE4890,0
AIPGENE4891,0
AIPGENE4892,1
AIPGENE4893,0
AIPGENE4896,0
AIPGENE4898,1
AIPGENE4900,0
AIPGENE4902,1
AIPGENE4903,0
AIPGENE4905,0
AIPGENE4907,0
AIPGENE4910,0
AIPGENE4911,0
AIPGENE4914,0
AIPGENE4926,1
AIPGENE4927,1
AIPGENE493,0
AIPGENE4930,0
AIPGENE4931,1
AIPGENE4933,0
AIPGENE4935,1
AIPGENE4936,0
AIPGENE4937,0
AIPGENE4938,1
AIPGENE494,0
AIPGENE4940,0
AIPGENE495,0
AIPGENE4951,1
AIPGENE4953,0
AIPGENE4954,1
AIPGENE4955,0
AIPGENE496,0
AIPGENE4960,0
AIPGENE4964,0
AIPGENE4966,0
AIPGENE498,0
AIPGENE4980,0
AIPGENE4983,0
AIPGENE499,0
AIPGENE4997,0
AIPGENE5005,0
AIPGENE5009,0
AIPGENE501,1
AIPGENE5014,0
AIPGENE5022,0
AIPGENE5025,0
AIPGENE5029,1
AIPGENE503,1
AIPGENE5030,1
AIPGENE5031,0
AIPGENE5035,0
AIPGENE504,0
AIPGENE5045,0
AIPGENE5046,0
AIPGENE5049,0
AIPGENE505,0
AIPGENE5051,0
AIPGENE5053,0
AIPGENE5059,0
AIPGENE5068,0
AIPGENE5069,1
AIPGENE507,1
AIPGENE5072,1
AIPGENE5076,0
AIPGENE508,0
AIPGENE5080,0
AIPGENE5081,0
AIPGENE509,1
AIPGENE5090,0
AIPGENE5096,0
AIPGENE51,0
AIPGENE510,0
AIPGENE5100,0
AIPGENE5101,0
AIPGENE5105,1
AIPGENE5108,0
AIPGENE511,1
AIPGENE5113,0
AIPGENE5117,0
AIPGENE5121,0
AIPGENE5123,0
AIPGENE5124,0
AIPGENE5126,0
AIPGENE5128,0
AIPGENE513,0
AIPGENE5130,0
AIPGENE5132,0
AIPGENE5133,0
AIPGENE5134,1
AIPGENE5138,0
AIPGENE5141,0
AIPGENE5145,0
AIPGENE5147,1
AIPGENE5149,1
AIPGENE515,1
AIPGENE5154,0
AIPGENE5157,0
AIPGENE5159,0
AIPGENE5160,0
AIPGENE5161,1
AIPGENE5162,0
AIPGENE5163,0
AIPGENE5164,0
AIPGENE5165,0
AIPGENE5166,0
AIPGENE5168,0
AIPGENE5169,1
AIPGENE517,0
AIPGENE5170,0
AIPGENE5171,0
AIPGENE5172,0
AIPGENE5173,0
AIPGENE5175,0
AIPGENE5176,0
AIPGENE5177,1
AIPGENE5178,0
AIPGENE5184,0
AIPGENE5185,0
AIPGENE5186,1
AIPGENE5187,0
AIPGENE5188,0
AIPGENE5190,1
AIPGENE5193,0
AIPGENE5194,1
AIPGENE5195,0
AIPGENE5198,0
AIPGENE520,1
AIPGENE5200,0
AIPGENE5201,0
AIPGENE5205,0
AIPGENE5206,0
AIPGENE5208,0
AIPGENE5209,0
AIPGENE5212,1
AIPGENE5213,0
AIPGENE5214,0
AIPGENE5215,0
AIPGENE5216,1
AIPGENE5219,1
AIPGENE522,0
AIPGENE5220,0
AIPGENE5221,0
AIPGENE5223,0
AIPGENE5224,0
AIPGENE5225,0
AIPGENE5227,0
AIPGENE523,1
AIPGENE5231,0
AIPGENE5232,0
AIPGENE524,0
AIPGENE5242,0
AIPGENE5246,0
AIPGENE5247,1
AIPGENE5248,1
AIPGENE5249,0
AIPGENE525,0
AIPGENE5250,0
AIPGENE5251,0
AIPGENE5252,0
AIPGENE5255,0
AIPGENE5256,0
AIPGENE5257,0
AIPGENE5259,0
AIPGENE5268,0
AIPGENE527,0
AIPGENE5272,0
AIPGENE5276,0
AIPGENE528,0
AIPGENE5280,1
AIPGENE5281,1
AIPGENE5283,0
AIPGENE5284,0
AIPGENE5285,0
AIPGENE5286,1
AIPGENE5287,1
AIPGENE529,0
AIPGENE5293,0
AIPGENE5294,0
AIPGENE5297,0
AIPGENE5298,0
AIPGENE530,0
AIPGENE5300,1
AIPGENE5301,0
AIPGENE5302,0
AIPGENE5303,0
AIPGENE5304,0
AIPGENE531,0
AIPGENE5312,0
AIPGENE5315,0
AIPGENE532,0
AIPGENE5320,0
AIPGENE5326,0
AIPGENE533,0
AIPGENE5330,0
AIPGENE5331,1
AIPGENE5332,0
AIPGENE5337,1
AIPGENE5338,0
AIPGENE5339,0
AIPGENE5344,0
AIPGENE5346,0
AIPGENE5347,0
AIPGENE5348,0
AIPGENE5349,0
AIPGENE535,0
AIPGENE5354,0
AIPGENE5356,0
AIPGENE5357,0
AIPGENE5359,0
AIPGENE536,0
AIPGENE5360,1
AIPGENE5361,0
AIPGENE5365,0
AIPGENE5369,0
AIPGENE5370,1
AIPGENE5373,0
AIPGENE5374,0
AIPGENE5376,0
AIPGENE5378,0
AIPGENE5380,0
AIPGENE5381,0
AIPGENE5382,0
AIPGENE5383,0
AIPGENE5385,0
AIPGENE5387,0
AIPGENE5388,0
AIPGENE5389,0
AIPGENE539,0
AIPGENE5394,0
AIPGENE5395,1
AIPGENE5396,0
AIPGENE5397,1
AIPGENE540,0
AIPGENE5400,1
AIPGENE5402,0
AIPGENE5405,0
AIPGENE5406,0
AIPGENE5407,1
AIPGENE5408,0
AIPGENE5409,0
AIPGENE5410,0
AIPGENE5422,1
AIPGENE5425,0
AIPGENE5427,0
AIPGENE5436,1
AIPGENE5437,0
AIPGENE544,0
AIPGENE5440,0
AIPGENE5443,0
AIPGENE5444,0
AIPGENE5445,0
AIPGENE5446,0
AIPGENE5447,0
AIPGENE5448,0
AIPGENE5451,0
AIPGENE5456,0
AIPGENE5457,0
AIPGENE5458,0
AIPGENE5459,0
AIPGENE546,1
AIPGENE5460,0
AIPGENE5461,0
AIPGENE5462,0
AIPGENE5464,0
AIPGENE5465,0
AIPGENE5468,1
AIPGENE5469,1
AIPGENE547,0
AIPGENE548,1
AIPGENE5480,1
AIPGENE5483,0
AIPGENE549,1
AIPGENE5490,0
AIPGENE5493,1
AIPGENE5495,0
AIPGENE55,0
AIPGENE5508,0
AIPGENE5510,1
AIPGENE5515,0
AIPGENE5516,0
AIPGENE5518,1
AIPGENE5519,0
AIPGENE5520,0
AIPGENE5522,1
AIPGENE5523,0
AIPGENE5524,0
AIPGENE5527,0
AIPGENE5529,0
AIPGENE5531,0
AIPGENE5534,0
AIPGENE5538,0
AIPGENE5539,1
AIPGENE5543,0
AIPGENE5544,0
AIPGENE5546,0
AIPGENE5548,1
AIPGENE5549,0
AIPGENE555,0
AIPGENE5550,0
AIPGENE5557,0
AIPGENE5560,0
AIPGENE5562,0
AIPGENE5563,1
AIPGENE5564,0
AIPGENE5568,0
AIPGENE557,0
AIPGENE5572,0
AIPGENE5573,0
AIPGENE5574,0
AIPGENE5576,1
AIPGENE5577,0
AIPGENE5583,0
AIPGENE5586,1
AIPGENE5587,0
AIPGENE5588,0
AIPGENE5589,0
AIPGENE559,1
AIPGENE5590,0
AIPGENE5591,0
AIPGENE5595,0
AIPGENE5598,0
AIPGENE56,0
AIPGENE5600,0
AIPGENE5601,0
AIPGENE5603,0
AIPGENE5605,0
AIPGENE5607,0
AIPGENE5608,0
AIPGENE5609,0
AIPGENE5610,0
AIPGENE5611,1
AIPGENE5614,0
AIPGENE5615,1
AIPGENE5617,1
AIPGENE5618,0
AIPGENE562,0
AIPGENE5620,0
AIPGENE5623,0
AIPGENE5627,0
AIPGENE5628,0
AIPGENE563,0
AIPGENE5631,0
AIPGENE5632,1
AIPGENE5635,0
AIPGENE5636,0
AIPGENE5637,0
AIPGENE5638,0
AIPGENE5639,0
AIPGENE564,1
AIPGENE5640,0
AIPGENE5641,0
AIPGENE5647,1
AIPGENE5648,0
AIPGENE5649,0
AIPGENE5652,0
AIPGENE5654,0
AIPGENE5655,0
AIPGENE5656,0
AIPGENE5658,0
AIPGENE5660,0
AIPGENE5661,0
AIPGENE5664,0
AIPGENE5665,0
AIPGENE5667,1
AIPGENE5668,0
AIPGENE5669,0
AIPGENE567,0
AIPGENE5681,0
AIPGENE5683,0
AIPGENE5684,1
AIPGENE5685,0
AIPGENE5689,1
AIPGENE569,0
AIPGENE5690,0
AIPGENE5693,0
AIPGENE5694,0
AIPGENE5696,0
AIPGENE5697,1
AIPGENE5698,1
AIPGENE5699,0
AIPGENE5700,0
AIPGENE5702,0
AIPGENE5703,0
AIPGENE5704,0
AIPGENE5706,0
AIPGENE5707,0
AIPGENE5713,1
AIPGENE5715,0
AIPGENE5717,1
AIPGENE5718,1
AIPGENE5719,0
AIPGENE5720,0
AIPGENE5721,0
AIPGENE5725,1
AIPGENE5727,0
AIPGENE5729,0
AIPGENE5730,0
AIPGENE5731,0
AIPGENE5732,1
AIPGENE5736,1
AIPGENE5739,0
AIPGENE5742,0
AIPGENE5750,0
AIPGENE5751,0
AIPGENE5756,0
AIPGENE5760,0
AIPGENE5761,0
AIPGENE5762,0
AIPGENE5763,0
AIPGENE5764,0
AIPGENE5765,0
AIPGENE5766,0
AIPGENE5768,0
AIPGENE5771,1
AIPGENE5772,0
AIPGENE5774,0
AIPGENE5775,1
